名称,大类,中类,经度,纬度,省份,城市,区域
烽火·馨德紫园,商务住宅,住宅区,114.29768,30.504375,湖北省,武汉市,洪山区
列电社区6栋,商务住宅,住宅区,114.294975,30.505179,湖北省,武汉市,洪山区
列电社区2栋,商务住宅,住宅区,114.29579,30.505957,湖北省,武汉市,洪山区
列电社区4栋,商务住宅,住宅区,114.294791,30.505753,湖北省,武汉市,洪山区
城南新居,商务住宅,住宅区,114.299143,30.507494,湖北省,武汉市,武昌区
新鑫佳园,商务住宅,住宅区,114.300706,30.508323,湖北省,武汉市,武昌区
汇东·佳韵,商务住宅,住宅区,114.298867,30.506104,湖北省,武汉市,武昌区
御江名园,商务住宅,住宅区,114.29513,30.508128,湖北省,武汉市,武昌区
郁馨花园,商务住宅,住宅区,114.296717,30.507766,湖北省,武汉市,武昌区
金洋花园,商务住宅,住宅区,114.310929,30.504138,湖北省,武汉市,武昌区
新世纪宝安花园,商务住宅,住宅区,114.314994,30.505491,湖北省,武汉市,武昌区
南湖新世纪宝安花园3期,商务住宅,住宅区,114.314783,30.505712,湖北省,武汉市,武昌区
南湖·沁康园,商务住宅,住宅区,114.315639,30.506541,湖北省,武汉市,武昌区
沁康园,商务住宅,住宅区,114.314666,30.507355,湖北省,武汉市,武昌区
东方莱茵,商务住宅,住宅区,114.310394,30.506698,湖北省,武汉市,武昌区
宝安花园,商务住宅,住宅区,114.312876,30.507768,湖北省,武汉市,武昌区
宝安花园,商务住宅,住宅区,114.312553,30.506555,湖北省,武汉市,武昌区
博雅园,商务住宅,住宅区,114.31499,30.509045,湖北省,武汉市,武昌区
博雅园,商务住宅,住宅区,114.314986,30.508843,湖北省,武汉市,武昌区
南湖新村,商务住宅,住宅区,114.31,30.510102,湖北省,武汉市,武昌区
阳光花园,商务住宅,住宅区,114.310656,30.511457,湖北省,武汉市,武昌区
南湖花园城祥和园,商务住宅,住宅区,114.31258,30.511224,湖北省,武汉市,武昌区
祥和社区南湖老区,商务住宅,住宅区,114.31101,30.510304,湖北省,武汉市,武昌区
伟业佳园,商务住宅,住宅区,114.311784,30.514039,湖北省,武汉市,武昌区
轻院长虹社区,商务住宅,住宅区,114.309533,30.513493,湖北省,武汉市,武昌区
康乐园,商务住宅,住宅区,114.315207,30.514675,湖北省,武汉市,武昌区
南湖花园,商务住宅,住宅区,114.313671,30.513442,湖北省,武汉市,武昌区
颐和园,商务住宅,住宅区,114.31549,30.515788,湖北省,武汉市,洪山区
江宏花园A区,商务住宅,住宅区,114.313797,30.516396,湖北省,武汉市,洪山区
南湖花园城康乐园,商务住宅,住宅区,114.315491,30.515063,湖北省,武汉市,洪山区
长虹桥社区,商务住宅,住宅区,114.309105,30.515521,湖北省,武汉市,洪山区
汕头市住宅,商务住宅,住宅区,114.309892,30.515958,湖北省,武汉市,洪山区
天久云门,商务住宅,住宅区,114.312215,30.516153,湖北省,武汉市,武昌区
馨园公寓,商务住宅,住宅区,114.312624,30.517053,湖北省,武汉市,武昌区
江宏花园,商务住宅,住宅区,114.313979,30.516289,湖北省,武汉市,洪山区
江宏新村社区,商务住宅,住宅区,114.312634,30.519597,湖北省,武汉市,洪山区
邮政小区,商务住宅,住宅区,114.301695,30.517621,湖北省,武汉市,武昌区
涂家沟,商务住宅,住宅区,114.305309,30.516283,湖北省,武汉市,武昌区
武泰闸堤街,商务住宅,住宅区,114.306178,30.518901,湖北省,武汉市,武昌区
武泰闸小区,商务住宅,住宅区,114.307924,30.520181,湖北省,武汉市,武昌区
九龙涺,商务住宅,住宅区,114.302076,30.520219,湖北省,武汉市,武昌区
武泰闸城市花园社区,商务住宅,住宅区,114.297496,30.512807,湖北省,武汉市,武昌区
合汇佳园,商务住宅,住宅区,114.295158,30.515452,湖北省,武汉市,武昌区
瓜堤庭院,商务住宅,住宅区,114.262407,30.526687,湖北省,武汉市,汉阳区
轻工业设计院社区,商务住宅,住宅区,114.260883,30.526084,湖北省,武汉市,汉阳区
路桥小区,商务住宅,住宅区,114.261095,30.527557,湖北省,武汉市,汉阳区
鹦鹉街桥机三社区,商务住宅,住宅区,114.260685,30.527457,湖北省,武汉市,汉阳区
桥机社区,商务住宅,住宅区,114.258525,30.52779,湖北省,武汉市,汉阳区
建港生活花园,商务住宅,住宅区,114.25778,30.528527,湖北省,武汉市,汉阳区
鹦鹉街桥机小区,商务住宅,住宅区,114.257676,30.529628,湖北省,武汉市,汉阳区
桥机嘉园1期,商务住宅,住宅区,114.259891,30.53059,湖北省,武汉市,汉阳区
桥机嘉园,商务住宅,住宅区,114.258704,30.529337,湖北省,武汉市,汉阳区
汉阳1889,商务住宅,住宅区,114.25721,30.530327,湖北省,武汉市,汉阳区
桥机嘉园,商务住宅,住宅区,114.257722,30.529741,湖北省,武汉市,汉阳区
合汇景园-南区,商务住宅,住宅区,114.259278,30.53018,湖北省,武汉市,汉阳区
金桥·港湾花园,商务住宅,住宅区,114.261495,30.530297,湖北省,武汉市,汉阳区
金桥·港湾花园水木廷园,商务住宅,住宅区,114.261262,30.530812,湖北省,武汉市,汉阳区
合汇景园,商务住宅,住宅区,114.259421,30.531946,湖北省,武汉市,汉阳区
锦绣雅园,商务住宅,住宅区,114.25881,30.532418,湖北省,武汉市,汉阳区
江零小区,商务住宅,住宅区,114.310722,30.535188,湖北省,武汉市,武昌区
法园小区,商务住宅,住宅区,114.309893,30.534248,湖北省,武汉市,武昌区
育才嘉园,商务住宅,住宅区,114.315734,30.536617,湖北省,武汉市,武昌区
千家鑫园,商务住宅,住宅区,114.315669,30.535461,湖北省,武汉市,武昌区
华中师大一附中武昌校区家属区,商务住宅,住宅区,114.315857,30.537138,湖北省,武汉市,武昌区
育才嘉园,商务住宅,住宅区,114.315897,30.537158,湖北省,武汉市,武昌区
中南财经政法大学千家街家属区,商务住宅,住宅区,114.31707,30.535924,湖北省,武汉市,武昌区
首羲名居,商务住宅,住宅区,114.31037,30.536862,湖北省,武汉市,武昌区
园丁社区,商务住宅,住宅区,114.309449,30.536248,湖北省,武汉市,武昌区
江零社区首义村大院,商务住宅,住宅区,114.31106,30.535941,湖北省,武汉市,武昌区
翠湖园,商务住宅,住宅区,114.303503,30.534201,湖北省,武汉市,武昌区
紫阳·金利屋,商务住宅,住宅区,114.302667,30.53492,湖北省,武汉市,武昌区
紫阳街工程营小区,商务住宅,住宅区,114.307502,30.533205,湖北省,武汉市,武昌区
首义小区,商务住宅,住宅区,114.307827,30.536907,湖北省,武汉市,武昌区
兴华园小区,商务住宅,住宅区,114.303564,30.537214,湖北省,武汉市,武昌区
新宇佳园首义园,商务住宅,住宅区,114.302976,30.537125,湖北省,武汉市,武昌区
五库村大院,商务住宅,住宅区,114.303837,30.535328,湖北省,武汉市,武昌区
商家小区,商务住宅,住宅区,114.302389,30.536039,湖北省,武汉市,武昌区
馨都茗园,商务住宅,住宅区,114.297306,30.530827,湖北省,武汉市,武昌区
望山门新都,商务住宅,住宅区,114.296542,30.529627,湖北省,武汉市,武昌区
华天明珠紫阳府,商务住宅,住宅区,114.296553,30.529498,湖北省,武汉市,武昌区
华天明珠花园张公苑,商务住宅,住宅区,114.297857,30.529229,湖北省,武汉市,武昌区
水陆社区,商务住宅,住宅区,114.299575,30.529916,湖北省,武汉市,武昌区
紫笛苑社区,商务住宅,住宅区,114.299217,30.531857,湖北省,武汉市,武昌区
歌笛湖小区,商务住宅,住宅区,114.299145,30.531597,湖北省,武汉市,武昌区
地铁·复兴城,商务住宅,住宅区,114.297615,30.532592,湖北省,武汉市,武昌区
布鞋厂公寓,商务住宅,住宅区,114.297415,30.539597,湖北省,武汉市,武昌区
金榜名园,商务住宅,住宅区,114.300106,30.539289,湖北省,武汉市,武昌区
首义师园,商务住宅,住宅区,114.301365,30.538888,湖北省,武汉市,武昌区
城市花园,商务住宅,住宅区,114.300926,30.53752,湖北省,武汉市,武昌区
城市花园,商务住宅,住宅区,114.299468,30.5376,湖北省,武汉市,武昌区
读书院,商务住宅,住宅区,114.29938,30.538105,湖北省,武汉市,武昌区
省文化厅宿舍红色物业自治服务社区,商务住宅,住宅区,114.299397,30.539094,湖北省,武汉市,武昌区
商家巷,商务住宅,住宅区,114.300308,30.538078,湖北省,武汉市,武昌区
威宝社区,商务住宅,住宅区,114.298282,30.53893,湖北省,武汉市,武昌区
汉飞·又一城,商务住宅,住宅区,114.295682,30.540568,湖北省,武汉市,武昌区
文明路66号居民楼,商务住宅,住宅区,114.29386,30.539487,湖北省,武汉市,武昌区
大成公寓,商务住宅,住宅区,114.29755,30.543625,湖北省,武汉市,武昌区
彭刘杨小区,商务住宅,住宅区,114.295122,30.54254,湖北省,武汉市,武昌区
彭路小区,商务住宅,住宅区,114.294765,30.54308,湖北省,武汉市,武昌区
陶家巷,商务住宅,住宅区,114.296345,30.54221,湖北省,武汉市,武昌区
黄鹤楼街大成小区,商务住宅,住宅区,114.295912,30.543641,湖北省,武汉市,武昌区
乃园小区,商务住宅,住宅区,114.295435,30.543603,湖北省,武汉市,武昌区
清风巷社区,商务住宅,住宅区,114.295605,30.54293,湖北省,武汉市,武昌区
黄鹤社区,商务住宅,住宅区,114.299501,30.542557,湖北省,武汉市,武昌区
后长小区,商务住宅,住宅区,114.300859,30.543503,湖北省,武汉市,武昌区
先贤园,商务住宅,住宅区,114.30029,30.543478,湖北省,武汉市,武昌区
黄鹤世家,商务住宅,住宅区,114.296371,30.543711,湖北省,武汉市,武昌区
政通体园,商务住宅,住宅区,114.29461,30.545029,湖北省,武汉市,武昌区
新宇佳园,商务住宅,住宅区,114.302699,30.537333,湖北省,武汉市,武昌区
首yi园,商务住宅,住宅区,114.303553,30.538034,湖北省,武汉市,武昌区
奥林Peak体育中心首义大院,商务住宅,住宅区,114.303387,30.537055,湖北省,武汉市,武昌区
美联·首义尚景,商务住宅,住宅区,114.307621,30.539662,湖北省,武汉市,武昌区
商会社区,商务住宅,住宅区,114.309339,30.537509,湖北省,武汉市,武昌区
民主党派大院,商务住宅,住宅区,114.310596,30.538814,湖北省,武汉市,武昌区
首义四巷社区,商务住宅,住宅区,114.310352,30.537522,湖北省,武汉市,武昌区
烈士祠社区,商务住宅,住宅区,114.313226,30.540673,湖北省,武汉市,武昌区
七四三五公寓,商务住宅,住宅区,114.313483,30.540434,湖北省,武汉市,武昌区
中南财经政法大学首义校区家属院,商务住宅,住宅区,114.316987,30.539897,湖北省,武汉市,武昌区
蛇山六坡二十号社区,商务住宅,住宅区,114.312662,30.543719,湖北省,武汉市,武昌区
杏林园,商务住宅,住宅区,114.314899,30.542871,湖北省,武汉市,武昌区
中山桥小区,商务住宅,住宅区,114.316412,30.54276,湖北省,武汉市,武昌区
小东门小区,商务住宅,住宅区,114.316185,30.543517,湖北省,武汉市,武昌区
蛇山六坡一号社区,商务住宅,住宅区,114.312854,30.543582,湖北省,武汉市,武昌区
小东门社区北区,商务住宅,住宅区,114.316368,30.54511,湖北省,武汉市,武昌区
忠孝门社区,商务住宅,住宅区,114.315389,30.544916,湖北省,武汉市,武昌区
南湖新村,商务住宅,住宅区,114.315914,30.545115,湖北省,武汉市,武昌区
保利N+小东门青年小区,商务住宅,住宅区,114.314696,30.544774,湖北省,武汉市,武昌区
小东门桃源社区,商务住宅,住宅区,114.315491,30.544952,湖北省,武汉市,武昌区
警康园,商务住宅,住宅区,114.31373,30.543949,湖北省,武汉市,武昌区
民主路民主一村,商务住宅,住宅区,114.315879,30.544117,湖北省,武汉市,武昌区
金专园住宅区,商务住宅,住宅区,114.309096,30.545122000000003,湖北省,武汉市,武昌区
粮道街民主路小区,商务住宅,住宅区,114.311728,30.545209,湖北省,武汉市,武昌区
九龙井社区,商务住宅,住宅区,114.304287,30.543005,湖北省,武汉市,武昌区
西厂口小区,商务住宅,住宅区,114.303094,30.541991,湖北省,武汉市,武昌区
民主大巷社区,商务住宅,住宅区,114.306646,30.544735000000003,湖北省,武汉市,武昌区
半边坊,商务住宅,住宅区,114.309054,30.545514,湖北省,武汉市,武昌区
胭脂山,商务住宅,住宅区,114.308253,30.546572,湖北省,武汉市,武昌区
桂苑社区,商务住宅,住宅区,114.308636,30.547139,湖北省,武汉市,武昌区
三道街小区,商务住宅,住宅区,114.305865,30.546085,湖北省,武汉市,武昌区
幸福社区,商务住宅,住宅区,114.305336,30.545981,湖北省,武汉市,武昌区
顶秀嘉园,商务住宅,住宅区,114.303978,30.548274,湖北省,武汉市,武昌区
白土塘社区,商务住宅,住宅区,114.305364,30.547862,湖北省,武汉市,武昌区
兴隆巷社区,商务住宅,住宅区,114.303021,30.54818,湖北省,武汉市,武昌区
光华楼,商务住宅,住宅区,114.303941,30.548343,湖北省,武汉市,武昌区
都景园社区,商务住宅,住宅区,114.302573,30.548834,湖北省,武汉市,武昌区
煜龙庄园,商务住宅,住宅区,114.310978,30.546469,湖北省,武汉市,武昌区
和谐花园,商务住宅,住宅区,114.310423,30.547372,湖北省,武汉市,武昌区
湖北经济学院社区,商务住宅,住宅区,114.311836,30.54576,湖北省,武汉市,武昌区
怡博园,商务住宅,住宅区,114.316183,30.546289,湖北省,武汉市,武昌区
云架桥社区,商务住宅,住宅区,114.314956,30.547451,湖北省,武汉市,武昌区
艺达花园,商务住宅,住宅区,114.315753,30.545952,湖北省,武汉市,武昌区
马蹄营小区,商务住宅,住宅区,114.31502,30.546385,湖北省,武汉市,武昌区
云鹤星园,商务住宅,住宅区,114.314087,30.548871,湖北省,武汉市,武昌区
鼓架坡社区,商务住宅,住宅区,114.313737,30.549244,湖北省,武汉市,武昌区
书香园,商务住宅,住宅区,114.311634,30.548739,湖北省,武汉市,武昌区
涵三宫社区,商务住宅,住宅区,114.312644,30.548506,湖北省,武汉市,武昌区
袁宏公寓,商务住宅,住宅区,114.309664,30.548341,湖北省,武汉市,武昌区
粮道街阳光花园,商务住宅,住宅区,114.309655,30.548995,湖北省,武汉市,武昌区
楚材社区,商务住宅,住宅区,114.309706,30.547404,湖北省,武汉市,武昌区
紫晋公寓,商务住宅,住宅区,114.309725,30.547596,湖北省,武汉市,武昌区
长宏公寓,商务住宅,住宅区,114.310567,30.548659,湖北省,武汉市,武昌区
胭脂大院,商务住宅,住宅区,114.309999,30.549574000000003,湖北省,武汉市,武昌区
夏斗寅公馆,商务住宅,住宅区,114.314607,30.550809,湖北省,武汉市,武昌区
泛悦汇昙华林-D067,商务住宅,住宅区,114.316274,30.551519,湖北省,武汉市,武昌区
凤凰村社区,商务住宅,住宅区,114.314611,30.553452,湖北省,武汉市,武昌区
十四中学西家属区,商务住宅,住宅区,114.311779,30.551873,湖北省,武汉市,武昌区
金厦银座,商务住宅,住宅区,114.302804,30.551611,湖北省,武汉市,武昌区
后补街社区,商务住宅,住宅区,114.304958,30.550394,湖北省,武汉市,武昌区
新华村小区,商务住宅,住宅区,114.301232,30.5506,湖北省,武汉市,武昌区
红色物业院落,商务住宅,住宅区,114.302389,30.550426,湖北省,武汉市,武昌区
中华路街阳光花园,商务住宅,住宅区,114.303751,30.551684,湖北省,武汉市,武昌区
胭脂庭院,商务住宅,住宅区,114.308842,30.549388,湖北省,武汉市,武昌区
鸿华花园社区,商务住宅,住宅区,114.307183,30.550744,湖北省,武汉市,武昌区
崇福山,商务住宅,住宅区,114.305916,30.550627,湖北省,武汉市,武昌区
得胜桥社区,商务住宅,住宅区,114.306096,30.553683,湖北省,武汉市,武昌区
解放楼,商务住宅,住宅区,114.302498,30.55366,湖北省,武汉市,武昌区
武昌实验中学家属院,商务住宅,住宅区,114.30467,30.552064,湖北省,武汉市,武昌区
广福坊,商务住宅,住宅区,114.297016,30.547648,湖北省,武汉市,武昌区
